,Date,Close,High,Low,Open,Volume
171,1928-09-05,21.06999969482422,21.06999969482422,21.06999969482422,21.06999969482422,0
172,1928-09-06,20.940000534057617,20.940000534057617,20.940000534057617,20.940000534057617,0
173,1928-09-07,21.09000015258789,21.09000015258789,21.09000015258789,21.09000015258789,0
174,1928-09-10,20.920000076293945,20.920000076293945,20.920000076293945,20.920000076293945,0
175,1928-09-11,21.079999923706055,21.079999923706055,21.079999923706055,21.079999923706055,0
176,1928-09-12,21.15999984741211,21.15999984741211,21.15999984741211,21.15999984741211,0
177,1928-09-13,21.139999389648438,21.139999389648438,21.139999389648438,21.139999389648438,0
178,1928-09-14,21.139999389648438,21.139999389648438,21.139999389648438,21.139999389648438,0
179,1928-09-17,21.329999923706055,21.329999923706055,21.329999923706055,21.329999923706055,0
180,1928-09-18,21.18000030517578,21.18000030517578,21.18000030517578,21.18000030517578,0
181,1928-09-19,21.18000030517578,21.18000030517578,21.18000030517578,21.18000030517578,0
182,1928-09-20,21.219999313354492,21.219999313354492,21.219999313354492,21.219999313354492,0
183,1928-09-21,21.360000610351562,21.360000610351562,21.360000610351562,21.360000610351562,0
184,1928-09-24,21.43000030517578,21.43000030517578,21.43000030517578,21.43000030517578,0
185,1928-09-25,21.40999984741211,21.40999984741211,21.40999984741211,21.40999984741211,0
186,1928-09-26,21.399999618530273,21.399999618530273,21.399999618530273,21.399999618530273,0
187,1928-09-27,21.1299991607666,21.1299991607666,21.1299991607666,21.1299991607666,0
188,1928-09-28,21.139999389648438,21.139999389648438,21.139999389648438,21.139999389648438,0
189,1928-10-01,21.360000610351562,21.360000610351562,21.360000610351562,21.360000610351562,0
190,1928-10-02,21.260000228881836,21.260000228881836,21.260000228881836,21.260000228881836,0
191,1928-10-03,21.190000534057617,21.190000534057617,21.190000534057617,21.190000534057617,0
192,1928-10-04,21.260000228881836,21.260000228881836,21.260000228881836,21.260000228881836,0
193,1928-10-05,21.219999313354492,21.219999313354492,21.219999313354492,21.219999313354492,0
194,1928-10-08,21.110000610351562,21.110000610351562,21.110000610351562,21.110000610351562,0
195,1928-10-09,21.18000030517578,21.18000030517578,21.18000030517578,21.18000030517578,0
196,1928-10-10,21.40999984741211,21.40999984741211,21.40999984741211,21.40999984741211,0
197,1928-10-11,21.510000228881836,21.510000228881836,21.510000228881836,21.510000228881836,0
198,1928-10-15,21.649999618530273,21.649999618530273,21.649999618530273,21.649999618530273,0
199,1928-10-16,21.719999313354492,21.719999313354492,21.719999313354492,21.719999313354492,0
200,1928-10-17,21.790000915527344,21.790000915527344,21.790000915527344,21.790000915527344,0
201,1928-10-18,21.84000015258789,21.84000015258789,21.84000015258789,21.84000015258789,0
202,1928-10-19,21.959999084472656,21.959999084472656,21.959999084472656,21.959999084472656,0
203,1928-10-22,21.809999465942383,21.809999465942383,21.809999465942383,21.809999465942383,0
204,1928-10-23,21.950000762939453,21.950000762939453,21.950000762939453,21.950000762939453,0
205,1928-10-24,21.989999771118164,21.989999771118164,21.989999771118164,21.989999771118164,0
206,1928-10-25,21.90999984741211,21.90999984741211,21.90999984741211,21.90999984741211,0
207,1928-10-26,21.649999618530273,21.649999618530273,21.649999618530273,21.649999618530273,0
208,1928-10-29,22.0,22.0,22.0,22.0,0
209,1928-10-30,21.760000228881836,21.760000228881836,21.760000228881836,21.760000228881836,0
210,1928-10-31,21.68000030517578,21.68000030517578,21.68000030517578,21.68000030517578,0
211,1928-11-01,21.989999771118164,21.989999771118164,21.989999771118164,21.989999771118164,0
212,1928-11-02,21.950000762939453,21.950000762939453,21.950000762939453,21.950000762939453,0
213,1928-11-05,22.239999771118164,22.239999771118164,22.239999771118164,22.239999771118164,0
214,1928-11-07,22.239999771118164,22.239999771118164,22.239999771118164,22.239999771118164,0
215,1928-11-08,22.389999389648438,22.389999389648438,22.389999389648438,22.389999389648438,0
216,1928-11-09,22.549999237060547,22.549999237060547,22.549999237060547,22.549999237060547,0
217,1928-11-12,22.84000015258789,22.84000015258789,22.84000015258789,22.84000015258789,0
218,1928-11-13,22.90999984741211,22.90999984741211,22.90999984741211,22.90999984741211,0
219,1928-11-14,22.90999984741211,22.90999984741211,22.90999984741211,22.90999984741211,0
220,1928-11-15,23.030000686645508,23.030000686645508,23.030000686645508,23.030000686645508,0
221,1928-11-16,23.3700008392334,23.3700008392334,23.3700008392334,23.3700008392334,0
222,1928-11-19,23.3700008392334,23.3700008392334,23.3700008392334,23.3700008392334,0
223,1928-11-20,23.56999969482422,23.56999969482422,23.56999969482422,23.56999969482422,0
224,1928-11-21,23.219999313354492,23.219999313354492,23.219999313354492,23.219999313354492,0
225,1928-11-22,23.520000457763672,23.520000457763672,23.520000457763672,23.520000457763672,0
226,1928-11-23,23.700000762939453,23.700000762939453,23.700000762939453,23.700000762939453,0
227,1928-11-26,23.799999237060547,23.799999237060547,23.799999237060547,23.799999237060547,0
228,1928-11-27,23.90999984741211,23.90999984741211,23.90999984741211,23.90999984741211,0
229,1928-11-28,24.190000534057617,24.190000534057617,24.190000534057617,24.190000534057617,0
230,1928-11-30,24.280000686645508,24.280000686645508,24.280000686645508,24.280000686645508,0
231,1928-12-03,23.850000381469727,23.850000381469727,23.850000381469727,23.850000381469727,0
232,1928-12-04,23.90999984741211,23.90999984741211,23.90999984741211,23.90999984741211,0
233,1928-12-05,23.809999465942383,23.809999465942383,23.809999465942383,23.809999465942383,0
234,1928-12-06,22.90999984741211,22.90999984741211,22.90999984741211,22.90999984741211,0
235,1928-12-07,22.360000610351562,22.360000610351562,22.360000610351562,22.360000610351562,0
236,1928-12-10,22.309999465942383,22.309999465942383,22.309999465942383,22.309999465942383,0
237,1928-12-11,22.739999771118164,22.739999771118164,22.739999771118164,22.739999771118164,0
238,1928-12-12,22.520000457763672,22.520000457763672,22.520000457763672,22.520000457763672,0
239,1928-12-13,22.479999542236328,22.479999542236328,22.479999542236328,22.479999542236328,0
240,1928-12-14,22.530000686645508,22.530000686645508,22.530000686645508,22.530000686645508,0
241,1928-12-17,22.440000534057617,22.440000534057617,22.440000534057617,22.440000534057617,0
242,1928-12-18,22.700000762939453,22.700000762939453,22.700000762939453,22.700000762939453,0
243,1928-12-19,22.979999542236328,22.979999542236328,22.979999542236328,22.979999542236328,0
244,1928-12-20,23.06999969482422,23.06999969482422,23.06999969482422,23.06999969482422,0
245,1928-12-21,23.329999923706055,23.329999923706055,23.329999923706055,23.329999923706055,0
246,1928-12-24,23.540000915527344,23.540000915527344,23.540000915527344,23.540000915527344,0
247,1928-12-26,23.440000534057617,23.440000534057617,23.440000534057617,23.440000534057617,0
248,1928-12-27,23.639999389648438,23.639999389648438,23.639999389648438,23.639999389648438,0
249,1928-12-28,23.979999542236328,23.979999542236328,23.979999542236328,23.979999542236328,0
250,1928-12-31,24.350000381469727,24.350000381469727,24.350000381469727,24.350000381469727,0
251,1929-01-02,24.809999465942383,24.809999465942383,24.809999465942383,24.809999465942383,0
252,1929-01-03,24.860000610351562,24.860000610351562,24.860000610351562,24.860000610351562,0
253,1929-01-04,24.850000381469727,24.850000381469727,24.850000381469727,24.850000381469727,0
254,1929-01-07,24.25,24.25,24.25,24.25,0
255,1929-01-08,24.170000076293945,24.170000076293945,24.170000076293945,24.170000076293945,0
256,1929-01-09,24.540000915527344,24.540000915527344,24.540000915527344,24.540000915527344,0
257,1929-01-10,24.579999923706055,24.579999923706055,24.579999923706055,24.579999923706055,0
258,1929-01-11,24.540000915527344,24.540000915527344,24.540000915527344,24.540000915527344,0
259,1929-01-14,24.59000015258789,24.59000015258789,24.59000015258789,24.59000015258789,0
260,1929-01-15,24.229999542236328,24.229999542236328,24.229999542236328,24.229999542236328,0
261,1929-01-16,24.559999465942383,24.559999465942383,24.559999465942383,24.559999465942383,0
262,1929-01-17,24.690000534057617,24.690000534057617,24.690000534057617,24.690000534057617,0
263,1929-01-18,24.770000457763672,24.770000457763672,24.770000457763672,24.770000457763672,0
264,1929-01-21,24.860000610351562,24.860000610351562,24.860000610351562,24.860000610351562,0
265,1929-01-22,25.06999969482422,25.06999969482422,25.06999969482422,25.06999969482422,0
266,1929-01-23,25.219999313354492,25.219999313354492,25.219999313354492,25.219999313354492,0
267,1929-01-24,25.059999465942383,25.059999465942383,25.059999465942383,25.059999465942383,0
268,1929-01-25,25.479999542236328,25.479999542236328,25.479999542236328,25.479999542236328,0
269,1929-01-28,25.350000381469727,25.350000381469727,25.350000381469727,25.350000381469727,0
270,1929-01-29,25.360000610351562,25.360000610351562,25.360000610351562,25.360000610351562,0
271,1929-01-30,25.450000762939453,25.450000762939453,25.450000762939453,25.450000762939453,0
272,1929-01-31,25.739999771118164,25.739999771118164,25.739999771118164,25.739999771118164,0
273,1929-02-01,25.84000015258789,25.84000015258789,25.84000015258789,25.84000015258789,0
274,1929-02-04,25.639999389648438,25.639999389648438,25.639999389648438,25.639999389648438,0
275,1929-02-05,25.700000762939453,25.700000762939453,25.700000762939453,25.700000762939453,0
276,1929-02-06,25.489999771118164,25.489999771118164,25.489999771118164,25.489999771118164,0
277,1929-02-07,24.709999084472656,24.709999084472656,24.709999084472656,24.709999084472656,0
278,1929-02-08,24.440000534057617,24.440000534057617,24.440000534057617,24.440000534057617,0
279,1929-02-11,24.979999542236328,24.979999542236328,24.979999542236328,24.979999542236328,0
280,1929-02-13,24.950000762939453,24.950000762939453,24.950000762939453,24.950000762939453,0
281,1929-02-14,24.850000381469727,24.850000381469727,24.850000381469727,24.850000381469727,0
282,1929-02-15,24.350000381469727,24.350000381469727,24.350000381469727,24.350000381469727,0
283,1929-02-18,24.389999389648438,24.389999389648438,24.389999389648438,24.389999389648438,0
284,1929-02-19,24.3799991607666,24.3799991607666,24.3799991607666,24.3799991607666,0
285,1929-02-20,24.59000015258789,24.59000015258789,24.59000015258789,24.59000015258789,0
286,1929-02-21,24.860000610351562,24.860000610351562,24.860000610351562,24.860000610351562,0
287,1929-02-25,24.90999984741211,24.90999984741211,24.90999984741211,24.90999984741211,0
288,1929-02-26,24.950000762939453,24.950000762939453,24.950000762939453,24.950000762939453,0
289,1929-02-27,25.25,25.25,25.25,25.25,0
290,1929-02-28,25.59000015258789,25.59000015258789,25.59000015258789,25.59000015258789,0
291,1929-03-01,25.829999923706055,25.829999923706055,25.829999923706055,25.829999923706055,0
292,1929-03-04,25.489999771118164,25.489999771118164,25.489999771118164,25.489999771118164,0
293,1929-03-05,25.31999969482422,25.31999969482422,25.31999969482422,25.31999969482422,0
294,1929-03-06,24.920000076293945,24.920000076293945,24.920000076293945,24.920000076293945,0
295,1929-03-07,25.149999618530273,25.149999618530273,25.149999618530273,25.149999618530273,0
296,1929-03-08,25.309999465942383,25.309999465942383,25.309999465942383,25.309999465942383,0
297,1929-03-11,24.950000762939453,24.950000762939453,24.950000762939453,24.950000762939453,0
298,1929-03-12,24.969999313354492,24.969999313354492,24.969999313354492,24.969999313354492,0
299,1929-03-13,25.239999771118164,25.239999771118164,25.239999771118164,25.239999771118164,0
300,1929-03-14,25.729999542236328,25.729999542236328,25.729999542236328,25.729999542236328,0
301,1929-03-15,26.079999923706055,26.079999923706055,26.079999923706055,26.079999923706055,0
302,1929-03-18,26.040000915527344,26.040000915527344,26.040000915527344,26.040000915527344,0
303,1929-03-19,26.030000686645508,26.030000686645508,26.030000686645508,26.030000686645508,0
304,1929-03-20,26.020000457763672,26.020000457763672,26.020000457763672,26.020000457763672,0
305,1929-03-21,25.899999618530273,25.899999618530273,25.899999618530273,25.899999618530273,0
306,1929-03-22,25.549999237060547,25.549999237060547,25.549999237060547,25.549999237060547,0
307,1929-03-25,24.510000228881836,24.510000228881836,24.510000228881836,24.510000228881836,0
308,1929-03-26,24.350000381469727,24.350000381469727,24.350000381469727,24.350000381469727,0
309,1929-03-27,25.09000015258789,25.09000015258789,25.09000015258789,25.09000015258789,0
310,1929-03-28,25.530000686645508,25.530000686645508,25.530000686645508,25.530000686645508,0
311,1929-04-01,24.8799991607666,24.8799991607666,24.8799991607666,24.8799991607666,0
312,1929-04-02,25.170000076293945,25.170000076293945,25.170000076293945,25.170000076293945,0
313,1929-04-03,24.860000610351562,24.860000610351562,24.860000610351562,24.860000610351562,0
314,1929-04-04,25.299999237060547,25.299999237060547,25.299999237060547,25.299999237060547,0
315,1929-04-05,25.049999237060547,25.049999237060547,25.049999237060547,25.049999237060547,0
316,1929-04-08,24.829999923706055,24.829999923706055,24.829999923706055,24.829999923706055,0
317,1929-04-09,24.6299991607666,24.6299991607666,24.6299991607666,24.6299991607666,0
318,1929-04-10,24.780000686645508,24.780000686645508,24.780000686645508,24.780000686645508,0
319,1929-04-11,25.059999465942383,25.059999465942383,25.059999465942383,25.059999465942383,0
320,1929-04-12,25.149999618530273,25.149999618530273,25.149999618530273,25.149999618530273,0
321,1929-04-15,25.0,25.0,25.0,25.0,0
322,1929-04-16,25.059999465942383,25.059999465942383,25.059999465942383,25.059999465942383,0
323,1929-04-17,25.31999969482422,25.31999969482422,25.31999969482422,25.31999969482422,0
324,1929-04-18,25.43000030517578,25.43000030517578,25.43000030517578,25.43000030517578,0
325,1929-04-19,25.40999984741211,25.40999984741211,25.40999984741211,25.40999984741211,0
326,1929-04-22,25.700000762939453,25.700000762939453,25.700000762939453,25.700000762939453,0
327,1929-04-23,25.850000381469727,25.850000381469727,25.850000381469727,25.850000381469727,0
328,1929-04-24,25.75,25.75,25.75,25.75,0
